"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"chr20"	57257778	57261491	3714	"*"	"MACS2_peak_4992"	15	"."	3.46668	4.67435	1.52477	"Promoter (4-5kb)"	20	57173220	57265778	92559	2	"655"	"uc061xxs.1"	4287	"ENSG00000101144"	"BMP7"	"bone morphogenetic protein 7"
"chr20"	57288638	57288957	320	"*"	"MACS2_peak_4993"	11	"."	3.09967	3.96977	1.14786	"Distal Intergenic"	20	57172996	57266629	93634	2	"655"	"uc002xyc.4"	-22009	"ENSG00000101144"	"BMP7"	"bone morphogenetic protein 7"
"chr20"	57544460	57545188	729	"*"	"MACS2_peak_4999"	23	"."	4.13019	5.92415	2.33312	"Distal Intergenic"	20	57561080	57566367	5288	1	"5105"	"uc061xyq.1"	-15892	"ENSG00000124253"	"PCK1"	"phosphoenolpyruvate carboxykinase 1"
"chr20"	58076455	58076711	257	"*"	"MACS2_peak_5007"	17	"."	3.63897	4.97028	1.75173	"Distal Intergenic"	20	58150904	58161150	10247	1	"128602"	"uc002xyv.4"	-74193	"ENSG00000124237"	"C20orf85"	"chromosome 20 open reading frame 85"
"chr20"	58148650	58149776	1127	"*"	"MACS2_peak_5010"	30	"."	4.36905	6.70018	3.04082	"Promoter (1-2kb)"	20	58150904	58161150	10247	1	"128602"	"uc002xyv.4"	-1128	"ENSG00000124237"	"C20orf85"	"chromosome 20 open reading frame 85"
"chr20"	58226794	58227882	1089	"*"	"MACS2_peak_5012"	17	"."	3.70055	5.05501	1.72791	"Promoter (<=1kb)"	20	58218495	58228653	10159	2	"140731"	"uc061xzo.1"	771	"ENSG00000124227"	"ANKRD60"	"ankyrin repeat domain 60"
"chr20"	58229094	58229569	476	"*"	"MACS2_peak_5013"	20	"."	3.80793	5.43589	2.00543	"Promoter (<=1kb)"	20	58218495	58228653	10159	2	"140731"	"uc061xzo.1"	-441	"ENSG00000124227"	"ANKRD60"	"ankyrin repeat domain 60"
"chr20"	60117483	60118990	1508	"*"	"MACS2_peak_5024"	16	"."	3.7296	5.00743	1.66643	"Promoter (2-3kb)"	20	60121060	60284613	163554	1	"284757"	"uc061yfl.1"	-2070	"ENSG00000228340"	"MIR646HG"	"MIR646 host gene"
"chr20"	61155206	61155535	330	"*"	"MACS2_peak_5030"	13	"."	3.50894	4.51921	1.34257	"Distal Intergenic"	20	61079140	61080179	1040	1	"100506470"	"uc032poi.2"	76066	"ENSG00000229606"	"LINC01718"	"long intergenic non-protein coding RNA 1718"
"chr20"	64314886	64315139	254	"*"	"MACS2_peak_5039"	13	"."	3.2547	4.46287	1.34433	"Distal Intergenic"	20	64294941	64313132	18192	1	"140849"	"uc061yrz.1"	19945	NA	"LINC00266-1"	"long intergenic non-protein coding RNA 266-1"
"chr20"	64316085	64317083	999	"*"	"MACS2_peak_5040"	14	"."	2.7369	4.47396	1.40929	"Distal Intergenic"	20	64294941	64313132	18192	1	"140849"	"uc061yrz.1"	21144	NA	"LINC00266-1"	"long intergenic non-protein coding RNA 266-1"
"chr20"	64328582	64328836	255	"*"	"MACS2_peak_5042"	15	"."	3.4855	4.73812	1.58525	"Distal Intergenic"	20	64294941	64313132	18192	1	"140849"	"uc061yrz.1"	33641	NA	"LINC00266-1"	"long intergenic non-protein coding RNA 266-1"
"chr21"	7258165	7258959	795	"*"	"MACS2_peak_5050"	13	"."	2.06386	4.40071	1.35877	"Distal Intergenic"	21	6859171	6859256	86	1	"102466252"	"uc032prs.1"	398994	"ENSG00000284550"	"MIR8069-1"	"microRNA 8069-1"
"chr21"	8233247	8235039	1793	"*"	"MACS2_peak_5055"	38	"."	1.82146	7.65485	3.8607	"Distal Intergenic"	21	8249505	8249596	92	1	"102465433"	"uc061yyr.1"	-14466	"ENSG00000275950"	"MIR6724-1"	"microRNA 6724-1"
"chr21"	8236510	8238165	1656	"*"	"MACS2_peak_5056"	51	"."	2.0241	9.09324	5.1866	"Distal Intergenic"	21	8249505	8249596	92	1	"102465433"	"uc061yyr.1"	-11340	"ENSG00000275950"	"MIR6724-1"	"microRNA 6724-1"
"chr21"	8418948	8421231	2284	"*"	"MACS2_peak_5061"	47	"."	1.97235	8.65311	4.7325	"Distal Intergenic"	21	8432530	8432621	92	1	"102465433"	"uc061yzf.1"	-11299	"ENSG00000275950"	"MIR6724-1"	"microRNA 6724-1"
"chr21"	8463550	8465815	2266	"*"	"MACS2_peak_5064"	45	"."	1.98237	8.41741	4.52452	"Distal Intergenic"	21	8445991	8446046	56	1	"100008589"	"uc061yzo.1"	17559	NA	"RNA28SN5"	"RNA, 28S ribosomal N5"
"chr21"	10273969	10274349	381	"*"	"MACS2_peak_5075"	201	"."	5.00004	24.99396	20.15265	"Distal Intergenic"	21	10482738	10605716	122979	1	"7179"	"uc061zao.1"	-208389	"ENSG00000274391"	"TPTE"	"transmembrane phosphatase with tensin homology"
"chr21"	10389510	10392482	2973	"*"	"MACS2_peak_5078"	16	"."	3.56377	4.82867	1.63748	"Distal Intergenic"	21	10482738	10605716	122979	1	"7179"	"uc061zao.1"	-90256	"ENSG00000274391"	"TPTE"	"transmembrane phosphatase with tensin homology"
"chr21"	10389510	10392482	2973	"*"	"MACS2_peak_5078"	16	"."	3.56377	4.82867	1.63748	"Distal Intergenic"	21	10482738	10605716	122979	1	"7179"	"uc061zao.1"	-90256	"ENSG00000274391"	"TPTE"	"transmembrane phosphatase with tensin homology"
"chr21"	25640880	25641487	608	"*"	"MACS2_peak_5119"	15	"."	3.66971	4.87139	1.5693	"Promoter (1-2kb)"	21	25639282	25717552	78271	1	"58494"	"uc011acf.3"	1598	"ENSG00000154721"	"JAM2"	"junctional adhesion molecule 2"
"chr21"	29937648	29938350	703	"*"	"MACS2_peak_5126"	16	"."	3.70784	4.95432	1.6225	"Promoter (1-2kb)"	21	29536933	29939532	402600	2	"2897"	"uc061zls.1"	1182	"ENSG00000171189"	"GRIK1"	"glutamate ionotropic receptor kainate type subunit 1"
"chr21"	33073107	33073999	893	"*"	"MACS2_peak_5134"	22	"."	4.02612	5.72044	2.23236	"Promoter (2-3kb)"	21	33070144	33072420	2277	1	"116448"	"uc002yqz.4"	2963	"ENSG00000184221"	"OLIG1"	"oligodendrocyte transcription factor 1"
"chr21"	36684271	36685698	1428	"*"	"MACS2_peak_5148"	17	"."	3.79337	5.15549	1.77789	"Distal Intergenic"	21	36699133	36710613	11481	1	"6493"	"uc002yvp.4"	-13435	"ENSG00000159263"	"SIM2"	"single-minded family bHLH transcription factor 2"
"chr21"	36694672	36695612	941	"*"	"MACS2_peak_5149"	12	"."	2.68715	4.28467	1.29578	"Promoter (3-4kb)"	21	36699133	36710613	11481	1	"6493"	"uc002yvp.4"	-3521	"ENSG00000159263"	"SIM2"	"single-minded family bHLH transcription factor 2"
"chr21"	36700105	36700714	610	"*"	"MACS2_peak_5150"	11	"."	2.37181	4.0421	1.15148	"Promoter (<=1kb)"	21	36699134	36749917	50784	1	"6493"	"uc002yvr.3"	971	"ENSG00000159263"	"SIM2"	"single-minded family bHLH transcription factor 2"
"chr21"	36712935	36713429	495	"*"	"MACS2_peak_5151"	18	"."	3.45821	5.18862	1.84868	"Promoter (<=1kb)"	21	36712566	36720587	8022	1	"6493"	"uc061zyx.1"	369	"ENSG00000159263"	"SIM2"	"single-minded family bHLH transcription factor 2"
"chr21"	45797561	45798869	1309	"*"	"MACS2_peak_5163"	13	"."	3.35122	4.36337	1.31981	"Intron (uc002zhq.3/54039, intron 2 of 15)"	21	45827961	45836419	8459	2	"100129027"	"uc002zho.3"	37550	"ENSG00000205424"	"LOC100129027"	"uncharacterized LOC100129027"
"chr21"	46691108	46693195	2088	"*"	"MACS2_peak_5164"	19	"."	3.87732	5.35299	1.92846	"Distal Intergenic"	21	46656823	46664951	8129	1	"3275"	"uc062bas.1"	34285	"ENSG00000160310"	"PRMT2"	"protein arginine methyltransferase 2"
"chr22"	11018444	11018908	465	"*"	"MACS2_peak_5170"	13	"."	3.3755	4.45335	1.34833	"Distal Intergenic"	22	15528158	15529139	982	1	"81061"	"uc011agd.3"	-4509250	"ENSG00000130538"	"OR11H1"	"olfactory receptor family 11 subfamily H member 1"
"chr22"	11813181	11813773	593	"*"	"MACS2_peak_5174"	53	"."	3.78614	9.21289	5.32536	"Distal Intergenic"	22	15528158	15529139	982	1	"81061"	"uc011agd.3"	-3714385	"ENSG00000130538"	"OR11H1"	"olfactory receptor family 11 subfamily H member 1"
"chr22"	12691976	12692300	325	"*"	"MACS2_peak_5184"	35	"."	3.18765	7.21125	3.50133	"Distal Intergenic"	22	15528158	15529139	982	1	"81061"	"uc011agd.3"	-2835858	"ENSG00000130538"	"OR11H1"	"olfactory receptor family 11 subfamily H member 1"
"chr22"	15663319	15666182	2864	"*"	"MACS2_peak_5220"	22	"."	4.08888	5.8325	2.27169	"Distal Intergenic"	22	15690026	15721522	31497	1	"23784"	"uc010gqp.3"	-23844	"ENSG00000198062"	"POTEH"	"POTE ankyrin domain family member H"
"chr22"	15704828	15707023	2196	"*"	"MACS2_peak_5225"	19	"."	3.88619	5.36122	1.91573	"Promoter (1-2kb)"	22	15699361	15703403	4043	2	"100852406"	"uc002zlk.5"	-1425	NA	"POTEH-AS1"	"POTEH antisense RNA 1"
"chr22"	15810864	15811345	482	"*"	"MACS2_peak_5230"	16	"."	3.6917	4.91982	1.60088	"Intron (uc002zkv.4/503637, intron 6 of 7)"	22	15790709	15791814	1106	1	"503637"	"uc062beq.1"	20155	"ENSG00000206195"	"DUXAP8"	"double homeobox A pseudogene 8"
"chr22"	15814706	15815321	616	"*"	"MACS2_peak_5231"	17	"."	3.75975	5.10544	1.78542	"Intron (uc002zkv.4/503637, intron 6 of 7)"	22	15790709	15791814	1106	1	"503637"	"uc062beq.1"	23997	"ENSG00000206195"	"DUXAP8"	"double homeobox A pseudogene 8"
"chr22"	16354552	16354894	343	"*"	"MACS2_peak_5239"	49	"."	2.6389	8.80486	4.92033	"Distal Intergenic"	22	16590751	16592810	2060	2	"150160"	"uc002zlp.2"	237916	"ENSG00000198445"	"CCT8L2"	"chaperonin containing TCP1 subunit 8 like 2"
"chr22"	18202464	18203640	1177	"*"	"MACS2_peak_5247"	112	"."	4.7565	15.6753	11.29785	"Intron (uc062bik.1/uc062bik.1, intron 1 of 8)"	22	18149899	18177397	27499	1	"11274"	"uc002zny.4"	52565	"ENSG00000184979"	"USP18"	"ubiquitin specific peptidase 18"
"chr22"	18418808	18419374	567	"*"	"MACS2_peak_5252"	39	"."	2.704	7.6654	3.91149	"Distal Intergenic"	22	18527802	18530459	2658	1	"728229"	"uc021wlv.2"	-108428	"ENSG00000278558"	"TMEM191B"	"transmembrane protein 191B"
"chr22"	18421041	18422217	1177	"*"	"MACS2_peak_5253"	93	"."	4.27251	13.53644	9.33238	"Distal Intergenic"	22	18527802	18530459	2658	1	"728229"	"uc021wlv.2"	-105585	"ENSG00000278558"	"TMEM191B"	"transmembrane protein 191B"
"chr22"	18890601	18891168	568	"*"	"MACS2_peak_5262"	181	"."	4.79017	22.80816	18.13803	"Intron (uc062bji.1/uc062bji.1, intron 1 of 7)"	22	18906028	18912088	6061	1	"8214"	"uc062bjk.1"	-14860	"ENSG00000183628"	"DGCR6"	"DiGeorge syndrome critical region gene 6"
"chr22"	19028799	19029391	593	"*"	"MACS2_peak_5267"	14	"."	3.06392	4.60287	1.46803	"Intron (uc002zon.3/26220, intron 5 of 5)"	22	19023056	19023550	495	1	"26222"	"uc011agq.3"	5743	NA	"DGCR10"	"DiGeorge syndrome critical region gene 10 (non-protein coding)"
"chr22"	25281730	25282124	395	"*"	"MACS2_peak_5294"	16	"."	3.25458	4.94446	1.69031	"Exon (uc062cmi.1/uc062cmi.1, exon 1 of 2)"	22	25219522	25231869	12348	1	"1415"	"uc003abp.2"	62208	"ENSG00000244752"	"CRYBB2"	"crystallin beta B2"
"chr22"	25419267	25420239	973	"*"	"MACS2_peak_5295"	13	"."	3.49462	4.53553	1.36372	"Distal Intergenic"	22	25351457	25405377	53921	2	"91355"	"uc010guw.2"	-13890	"ENSG00000100068"	"LRP5L"	"LDL receptor related protein 5 like"
"chr22"	25421962	25422442	481	"*"	"MACS2_peak_5296"	14	"."	3.5002	4.53915	1.41222	"Distal Intergenic"	22	25351457	25405377	53921	2	"91355"	"uc010guw.2"	-16585	"ENSG00000100068"	"LRP5L"	"LDL receptor related protein 5 like"
"chr22"	29120035	29120445	411	"*"	"MACS2_peak_5307"	63	"."	5.7655	10.44711	6.35706	"Promoter (<=1kb)"	22	29121441	29138771	17331	1	"83999"	"uc062cvy.1"	-996	"ENSG00000183762"	"KREMEN1"	"kringle containing transmembrane protein 1"
"chr22"	39937446	39938281	836	"*"	"MACS2_peak_5321"	14	"."	3.58362	4.6848	1.45221	"Intron (uc003ayh.3/9402, intron 1 of 7)"	22	39946817	39971105	24289	1	"9402"	"uc003ayj.3"	-8536	"ENSG00000100351"	"GRAP2"	"GRB2-related adaptor protein 2"
"chr22"	50643531	50644372	842	"*"	"MACS2_peak_5327"	234	"."	8.96176	28.20455	23.40053	"Distal Intergenic"	22	50625029	50628173	3145	2	"410"	"uc003bna.5"	-15358	"ENSG00000100299"	"ARSA"	"arylsulfatase A"
"chr22"	50799933	50803549	3617	"*"	"MACS2_peak_5328"	17	"."	3.55388	5.00669	1.73358	"Distal Intergenic"	22	50767506	50783663	16158	2	"11158"	"uc003bnn.2"	-16270	"ENSG00000079974"	"RABL2B"	"RAB, member of RAS oncogene family like 2B"
"chr22_KI270733v1_random"	149567	151278	1712	"*"	"MACS2_peak_5344"	20	"."	1.82588	5.39531	2.01127	"Distal Intergenic"	312	135060	135116	57	1	"100008589"	"uc062frd.1"	14507	NA	"RNA28SN5"	"RNA, 28S ribosomal N5"
"chr22_KI270733v1_random"	152956	155213	2258	"*"	"MACS2_peak_5345"	61	"."	2.20128	10.24387	6.16414	"Distal Intergenic"	312	170215	170275	61	1	"100500815"	"uc032qtx.1"	-15002	"ENSG00000277437"	"MIR3687-1"	"microRNA 3687-1"
"chr22_KI270734v1_random"	116812	118489	1678	"*"	"MACS2_peak_5353"	121	"."	4.52918	16.52202	12.10497	"Distal Intergenic"	313	131494	137392	5899	1	"8214"	"uc032quk.2"	-13005	"ENSG00000183628"	"DGCR6"	"DiGeorge syndrome critical region gene 6"
"chr22_KI270734v1_random"	116812	118489	1678	"*"	"MACS2_peak_5353"	121	"."	4.52918	16.52202	12.10497	"Distal Intergenic"	313	131494	137392	5899	1	"8214"	"uc032quk.2"	-13005	"ENSG00000183628"	"DGCR6"	"DiGeorge syndrome critical region gene 6"
"chr3"	261914	262507	594	"*"	"MACS2_peak_5377"	72	"."	6.18267	11.37165	7.21122	"Intron (uc003bot.4/10752, intron 2 of 27)"	3	217535	328223	110689	1	"10752"	"uc062gat.1"	44379	"ENSG00000134121"	"CHL1"	"cell adhesion molecule L1 like"
"chr3"	2100291	2100623	333	"*"	"MACS2_peak_5379"	21	"."	3.96819	5.61593	2.13631	"Promoter (1-2kb)"	3	2098928	2099773	846	1	"152330"	"uc062gbo.1"	1363	"ENSG00000144619"	"CNTN4"	"contactin 4"
"chr3"	10994143	10994991	849	"*"	"MACS2_peak_5388"	20	"."	3.74672	5.47484	2.03761	"Promoter (1-2kb)"	3	10992734	11017876	25143	1	"6529"	"uc062gsv.1"	1409	"ENSG00000157103"	"SLC6A1"	"solute carrier family 6 member 1"
"chr3"	19149115	19149362	248	"*"	"MACS2_peak_5411"	20	"."	3.86723	5.45096	2.08211	"Promoter (<=1kb)"	3	19148534	19534739	386206	1	"131096"	"uc062hki.1"	581	"ENSG00000183960"	"KCNH8"	"potassium voltage-gated channel subfamily H member 8"
"chr3"	27723997	27724865	869	"*"	"MACS2_peak_5421"	12	"."	2.7249	4.26559	1.28374	"Promoter (1-2kb)"	3	27716509	27722711	6203	2	"8320"	"uc011axc.3"	-1286	"ENSG00000163508"	"EOMES"	"eomesodermin"
"chr3"	27727728	27728653	926	"*"	"MACS2_peak_5422"	25	"."	3.71112	6.10865	2.54258	"Distal Intergenic"	3	27716509	27722711	6203	2	"8320"	"uc011axc.3"	-5017	"ENSG00000163508"	"EOMES"	"eomesodermin"
"chr3"	27729541	27730068	528	"*"	"MACS2_peak_5423"	14	"."	2.94103	4.52175	1.43496	"Distal Intergenic"	3	27716509	27722711	6203	2	"8320"	"uc011axc.3"	-6830	"ENSG00000163508"	"EOMES"	"eomesodermin"
"chr3"	27732048	27732313	266	"*"	"MACS2_peak_5424"	20	"."	3.71685	5.38261	2.00654	"Distal Intergenic"	3	27716509	27722711	6203	2	"8320"	"uc011axc.3"	-9337	"ENSG00000163508"	"EOMES"	"eomesodermin"
"chr3"	28574600	28575075	476	"*"	"MACS2_peak_5425"	13	"."	3.40736	4.47434	1.34964	"Promoter (<=1kb)"	3	28574791	28758340	183550	1	"645206"	"uc021wur.2"	0	NA	"LINC00693"	"long intergenic non-protein coding RNA 693"
"chr3"	28576951	28577220	270	"*"	"MACS2_peak_5426"	15	"."	3.63288	4.78267	1.50003	"Promoter (<=1kb)"	3	28576428	28757595	181168	1	"645206"	"uc062hse.1"	523	NA	"LINC00693"	"long intergenic non-protein coding RNA 693"
"chr3"	30893632	30893855	224	"*"	"MACS2_peak_5436"	24	"."	4.22331	6.12784	2.46428	"Promoter (<=1kb)"	3	30797677	30894661	96985	2	"339896"	"uc003ceq.2"	806	"ENSG00000144644"	"GADL1"	"glutamate decarboxylase like 1"
"chr3"	32819301	32819904	604	"*"	"MACS2_peak_5441"	14	"."	2.91229	4.44656	1.40515	"Promoter (1-2kb)"	3	32818018	32897826	79809	1	"131405"	"uc003cff.4"	1283	"ENSG00000206557"	"TRIM71"	"tripartite motif containing 71"
"chr3"	33207292	33207874	583	"*"	"MACS2_peak_5442"	17	"."	3.74975	5.056	1.70567	"Exon (uc003cfo.2/26032, exon 3 of 5)"	3	33153710	33218793	65084	2	"26032"	"uc062hws.1"	10919	"ENSG00000173705"	"SUSD5"	"sushi domain containing 5"
"chr3"	33217661	33218527	867	"*"	"MACS2_peak_5443"	31	"."	4.06567	6.9747	3.1755	"Promoter (<=1kb)"	3	33153710	33218793	65084	2	"26032"	"uc062hws.1"	266	"ENSG00000173705"	"SUSD5"	"sushi domain containing 5"
"chr3"	33219442	33219857	416	"*"	"MACS2_peak_5444"	20	"."	3.9981	5.60193	2.0545	"Promoter (<=1kb)"	3	33150042	33219215	69174	2	"26032"	"uc003cfo.2"	-227	"ENSG00000173705"	"SUSD5"	"sushi domain containing 5"
"chr3"	36763223	36763513	291	"*"	"MACS2_peak_5449"	30	"."	4.50823	6.87851	3.09843	"Distal Intergenic"	3	36712422	36739861	27440	2	"85443"	"uc003cgi.2"	-23362	"ENSG00000163673"	"DCLK3"	"doublecortin like kinase 3"
"chr3"	36764816	36765697	882	"*"	"MACS2_peak_5450"	19	"."	3.80645	5.39628	1.94494	"Distal Intergenic"	3	36712422	36739861	27440	2	"85443"	"uc003cgi.2"	-24955	"ENSG00000163673"	"DCLK3"	"doublecortin like kinase 3"
"chr3"	37450824	37451855	1032	"*"	"MACS2_peak_5452"	15	"."	3.43408	4.67458	1.57423	"Promoter (<=1kb)"	3	37452115	37629519	177405	1	"3680"	"uc003chc.4"	-260	"ENSG00000144668"	"ITGA9"	"integrin subunit alpha 9"
"chr3"	39501263	39501516	254	"*"	"MACS2_peak_5461"	24	"."	4.18732	6.06813	2.46042	"Promoter (<=1kb)"	3	39502063	39524882	22820	1	"4336"	"uc062ikm.1"	-547	"ENSG00000168314"	"MOBP"	"myelin-associated oligodendrocyte basic protein"
"chr3"	39810998	39813658	2661	"*"	"MACS2_peak_5462"	18	"."	3.80162	5.19445	1.81626	"Promoter (<=1kb)"	3	39810487	40162962	352476	1	"25924"	"uc010hhx.2"	511	"ENSG00000170011"	"MYRIP"	"myosin VIIA and Rab interacting protein"
"chr3"	43151699	43153852	2154	"*"	"MACS2_peak_5479"	32	"."	4.5222	6.98231	3.28596	"Distal Intergenic"	3	43079234	43106076	26843	2	"84892"	"uc003cmr.3"	-45623	"ENSG00000144647"	"POMGNT2"	"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)"
"chr3"	50676426	50677001	576	"*"	"MACS2_peak_5497"	12	"."	3.37059	4.25546	1.23477	"Promoter (1-2kb)"	3	50675241	51384198	708958	1	"1795"	"uc011bds.2"	1185	"ENSG00000088538"	"DOCK3"	"dedicator of cytokinesis 3"
"chr3"	56466806	56467038	233	"*"	"MACS2_peak_5507"	33	"."	4.6788	7.22663	3.36083	"Promoter (<=1kb)"	3	56434582	56467134	32553	2	"26059"	"uc062kur.1"	96	"ENSG00000187672"	"ERC2"	"ELKS/RAB6-interacting/CAST family member 2"
"chr3"	57377926	57378768	843	"*"	"MACS2_peak_5509"	11	"."	3.35382	4.19356	1.15438	"Intron (uc003dit.2/201625, intron 44 of 58)"	3	57293749	57357185	63437	2	"201625"	"uc062kwz.1"	-20741	"ENSG00000174844"	"DNAH12"	"dynein axonemal heavy chain 12"
"chr3"	62379101	62381283	2183	"*"	"MACS2_peak_5522"	21	"."	3.96716	5.58003	2.13104	"Promoter (4-5kb)"	3	62369681	62374324	4644	2	"55079"	"uc062lcz.1"	-4777	"ENSG00000153266"	"FEZF2"	"FEZ family zinc finger 2"
"chr3"	62873056	62873403	348	"*"	"MACS2_peak_5525"	17	"."	3.66833	4.95114	1.74132	"Promoter (1-2kb)"	3	62625230	62875029	249800	2	"8618"	"uc062ldp.1"	1626	"ENSG00000163618"	"CADPS"	"calcium dependent secretion activator"
"chr3"	62875884	62876173	290	"*"	"MACS2_peak_5526"	15	"."	3.43482	4.64886	1.52648	"Promoter (<=1kb)"	3	62398346	62875389	477044	2	"8618"	"uc021wzv.1"	-495	"ENSG00000163618"	"CADPS"	"calcium dependent secretion activator"
"chr3"	71752108	71753325	1218	"*"	"MACS2_peak_5548"	13	"."	3.49092	4.4863	1.33132	"Promoter (<=1kb)"	3	71682727	71753624	70898	2	"317649"	"uc003dox.4"	299	"ENSG00000163412"	"EIF4E3"	"eukaryotic translation initiation factor 4E family member 3"
"chr3"	71784261	71784460	200	"*"	"MACS2_peak_5549"	19	"."	3.92384	5.44335	1.95769	"Promoter (<=1kb)"	3	71772101	71785061	12961	2	"60675"	"uc003dpa.5"	601	"ENSG00000163421"	"PROK2"	"prokineticin 2"
"chr3"	71785533	71786514	982	"*"	"MACS2_peak_5550"	22	"."	3.93584	5.67593	2.22618	"Promoter (<=1kb)"	3	71771656	71785206	13551	2	"60675"	"uc003doz.5"	-327	"ENSG00000163421"	"PROK2"	"prokineticin 2"
"chr3"	72256846	72257346	501	"*"	"MACS2_peak_5557"	19	"."	3.93302	5.46313	1.98075	"Intron (uc062lmu.1/285286, intron 2 of 4)"	3	72060841	72242565	181725	2	"285286"	"uc062lmp.1"	-14281	"ENSG00000241163"	"LINC00877"	"long intergenic non-protein coding RNA 877"
"chr3"	75656047	75657264	1218	"*"	"MACS2_peak_5560"	23	"."	4.11349	5.89823	2.31577	"Distal Intergenic"	3	75664330	75667220	2891	1	"100288801"	"uc003dpt.6"	-7066	"ENSG00000172969"	"FRG2C"	"FSHD region gene 2 family member C"
"chr3"	120909048	120909710	663	"*"	"MACS2_peak_5722"	14	"."	3.57701	4.71019	1.48457	"Promoter (<=1kb)"	3	120909102	121045446	136345	1	"9515"	"uc062mxx.1"	0	"ENSG00000145087"	"STXBP5L"	"syntaxin binding protein 5 like"
"chr3"	123980978	123981454	477	"*"	"MACS2_peak_5732"	27	"."	4.34246	6.44323	2.76787	"Promoter (<=1kb)"	3	123969034	123980727	11694	2	"54763"	"uc062nee.1"	-251	"ENSG00000065371"	"ROPN1"	"rhophilin associated tail protein 1"
"chr3"	124016472	124017499	1028	"*"	"MACS2_peak_5734"	18	"."	3.8609	5.29715	1.85804	"Distal Intergenic"	3	123976865	123992178	15314	2	"54763"	"uc062nei.1"	-24294	"ENSG00000065371"	"ROPN1"	"rhophilin associated tail protein 1"
"chr3"	125969899	125970117	219	"*"	"MACS2_peak_5746"	43	"."	5.00299	8.42184	4.38823	"Promoter (<=1kb)"	3	125969239	125977993	8755	1	"152015"	"uc062niv.1"	660	"ENSG00000114547"	"ROPN1B"	"rhophilin associated tail protein 1B"
"chr3"	127628572	127628838	267	"*"	"MACS2_peak_5750"	11	"."	3.04193	4.04574	1.14805	"Promoter (<=1kb)"	3	127629181	127672809	43629	1	"50512"	"uc003ejq.4"	-343	"ENSG00000114631"	"PODXL2"	"podocalyxin like 2"
"chr3"	129000042	129000406	365	"*"	"MACS2_peak_5755"	14	"."	3.31945	4.58909	1.49588	"Promoter (1-2kb)"	3	129001629	129040742	39114	1	"79825"	"uc011bkt.2"	-1223	"ENSG00000114654"	"EFCC1"	"EF-hand and coiled-coil domain containing 1"
"chr3"	129001852	129002772	921	"*"	"MACS2_peak_5756"	13	"."	2.89041	4.29834	1.30989	"Promoter (<=1kb)"	3	128977013	129002690	25678	2	"57501"	"uc062npm.1"	0	"ENSG00000114656"	"KIAA1257"	"KIAA1257"
"chr3"	133733609	133734282	674	"*"	"MACS2_peak_5773"	16	"."	3.75552	5.05624	1.68498	"Distal Intergenic"	3	133745956	133779006	33051	1	"7018"	"uc003epv.2"	-11674	"ENSG00000091513"	"TF"	"transferrin"
"chr3"	134028291	134029318	1028	"*"	"MACS2_peak_5778"	18	"."	3.7593	5.16857	1.86538	"Promoter (<=1kb)"	3	133934611	134029914	95304	2	"6578"	"uc062oai.1"	596	"ENSG00000174640"	"SLCO2A1"	"solute carrier organic anion transporter family member 2A1"
"chr3"	147354619	147355444	826	"*"	"MACS2_peak_5806"	44	"."	5.06379	8.32857	4.42892	"Intron (uc062otp.1/uc062otp.1, intron 2 of 5)"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	33928	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147368210	147371122	2913	"*"	"MACS2_peak_5807"	17	"."	3.71551	5.10995	1.78779	"Exon (uc062otp.1/uc062otp.1, exon 1 of 6)"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	18250	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147372449	147373345	897	"*"	"MACS2_peak_5808"	12	"."	3.40906	4.30952	1.22139	"Distal Intergenic"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	16027	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147385255	147385608	354	"*"	"MACS2_peak_5810"	36	"."	4.56301	7.3873	3.60236	"Promoter (3-4kb)"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	3764	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147386900	147387796	897	"*"	"MACS2_peak_5811"	14	"."	3.588	4.69143	1.45217	"Promoter (1-2kb)"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	1576	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147389333	147389983	651	"*"	"MACS2_peak_5812"	14	"."	3.38265	4.38105	1.41301	"Promoter (<=1kb)"	3	147388707	147389372	666	2	"84107"	"uc062oty.1"	0	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
"chr3"	147407245	147407854	610	"*"	"MACS2_peak_5814"	16	"."	3.42638	4.81078	1.62186	"Promoter (<=1kb)"	3	147386046	147406860	20815	2	"84107"	"uc003ewd.3"	-385	"ENSG00000174963"	"ZIC4"	"Zic family member 4"
